URL,Name,Price(rs),Rating,Reviews,Description,ASIN,Manufecturer
https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-70,"        Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)       ",549,4.2 out of 5 stars,"1,597 ratings","    PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. bags for women / kids school bag / college bags for boys / laptop backpack     Front two slanted pocket perfect for quick finds such as your ID for work. keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling     COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men. office bag for women .     Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;     MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    ", B08Y3KCN32 ,Appario Retail Private Ltd
https://www.amazon.in//Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-71,        motherly 25 ltrs (25 Cms) backpack(5860_grey)       ,"1,736",4.5 out of 5 stars,"5,477 ratings","    The bag measures: 39.5 cm x 26 cm x 20 cm, Weighs: 700 gm    ", B07DMKJJB4 ,Clickr eStore Pvt. Ltd.
https://www.amazon.in//Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-72,        Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls       ,589,3.6 out of 5 stars,361 ratings,"    SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort<br>     COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?<br>     PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.<br>     OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc<br>     Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult; Compartment Description: Up To 17 Inches<br>    ",,Half_Moon
https://www.amazon.in//ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-73,        ADISA Women Girls Floral Print Sling Bag       ,495,4.2 out of 5 stars,"1,208 ratings",    No of Compartments: 2     No of Pockets: 1     Closure: Magnetic     Dimensions: LxWxH - 7.25 x 3 x 5.75 inches    ,,ADISA International
https://www.amazon.in//FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-74,        FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women       ,789,4.0 out of 5 stars,"5,804 ratings","    KEY FEATURES - Grey Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.     Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag     Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.     Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.     WARRANTY- 6 Month Manufacturer Warranty. 100% Genuine Fur Jaden Men products, 10 days No Question asked replacement guarantee from the date of delivery.    ",,RetailEZ Pvt Ltd
https://www.amazon.in//BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-77,        Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty)       ,512,4.1 out of 5 stars,"5,212 ratings","    PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.     LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip.     EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.     DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary.     BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.    ", B09CV24TMK ,Appario Retail Private Ltd
https://www.amazon.in//Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-78,"        Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)       ",599,3.8 out of 5 stars,645 ratings,    Lightweight yet durable backpack/daypack for school use or everyday outings     Front storage pocket keeps smaller items neatly organized and easy to access     Mesh pockets on both sides to accommodate your water bottle and umbrella     Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects     Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester    ,,RetailEZ Pvt Ltd
https://www.amazon.in//Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-79,"        Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)       ",949,3.7 out of 5 stars,822 ratings,"    100% Polyester, High Quality, Durable and Water Resistant Fabric     Front storage pocket keeps smaller items neatly organized and easy to access     Mesh pockets on both sides to accommodate your water bottle and umbrella     USB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before. Important Note: We do not provide Free Portable Charger with the Bag; 1-year International Warranty against manufacturing defects     Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult    ",,RetailEZ Pvt Ltd
https://www.amazon.in//Li-Ning-Panther-Double-Polyester-Badminton/dp/B09VDQDXWN/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-80,        Li-Ning Panther Double Zipper Polyester Badminton Kit Bag       ,999,4.3 out of 5 stars,314 ratings,    Comfy & Sturdy - Li-Ning Panther Kit Bag is not only stylish in looks but also features comfortable straps and sturdy buckles.     Finesse - This bag is crafted with premium lightweight tear-resistant fabric and high-grade polyester for a superior finish.     Soft and Comfortable Padding - Comfortable soft padded design with thick but soft multi-panel ventilated padding gives you maximum support.     Dynamic Zippers - The Li-Ning Panther KitBag is equipped with dynamic zippers that have easy open and close functionality and are sturdily built.     Easy to carry - The Li-Ning Panther Kitbag comes with rounded stitched grip handles that give you the option of easy mobility.    , B09VDQDXWN ,RetailEZ Pvt Ltd
https://www.amazon.in//Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1679392965&sprefix=ba%2Caps%2C283&sr=8-81,        Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance       ,328,4.0 out of 5 stars,615 ratings,"    PRODUCT SIZE AND DIMENSION:- (L.W.H.) 7.5 x 3 x 10 Inches or 19 x 8 x 25 cm. Shoulder Strap size:- 55 inches or 140 cm. Colour-Navy Blue. Weekender Sling Bag is perfect to impress everyone with its excellent quality and unique design.     DURABLE & WATER RESISTANCE:- This messenger bag has a big capacity interior space with 2 zipper pockets, which can store daily items such as mobile phones/cash/power banks/bank cards/cosmetics/coins, but it is small & easy to carry. 1 pocket inside Velcro pull head closure can store your power bank, external hard disk drive, mobile phone, ipod, tablet of up to 9 inches. 1 back anti-theft packet durable & heavy duty, ensuring that your gadgets & valuables are safely stored & water resistance.     OCCASION OF USE:- This compact bag can not only be used as a short trip/shopping/dating/walking but also as the best gift for your relatives/mothers/girlfriends/wife/girlfriends. This sling bag is designed to compliment men & women gives it a suitable and trendy look.     PLENTY ROOM FOR ORGANIZING:- This bag features zippered security pockets in the front, back and main compartment. The front pockets can be used to hold personal items like identification cards, keys and more while the extra pocket located in the back can be used for the storage of sleek items like mobile devices.     ADJUSTABLE STRAP:- The sling strap (Size 55 inches or 140 cm) is adjustable so it can be carried as a standalone sling bag or can be used as a pouch to be placed inside a Backpack, Luggage, Handbag. The polyester material are easy to wipe off clean using a cloth. Easy to maintain cross body bag which is water resistance, spacious, strong and can hold many small gadgets without pressuring on your shoulders. You can adjust the strap size according to your body height and comfort.     MADE IN INDIA:- The inner lining is made up of water resistance fabric. Suitable for your office, college, outdoor travels, university, meeting & business for everyday use. Consisting of premium quality stitching & high grade zippers, this sling ensures long lasting durability & strength. The heavy padding will serve as a cushion for your iPad, laptop, or other accessories, shielding them from possible scrapes & scratches. This bag is durable & heavy duty, ensuring that your gadgets stored.     COMPANION:- It’s an ideal companion for a comfortable all day carry to school and college, malls, morning walk, evening walk, hiking, mountain trekking, cycling, running, office and meetings. It can also be easily used as travel accessory for a train or bus journey. Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers. Do not wash it with alkaline detergent.    ",,SaleOn™
